Date,Price,Return,EWMA_sigma,GARCH_sigma,pos_ewma_raw,pos_garch_raw,pos_ewma,pos_garch,r_simple,pos_ewma_shift,pos_garch_shift,strat_ewma_gross,strat_garch_gross,turn_ewma,turn_garch,cost_ewma,cost_garch,strat_ewma,strat_garch,cum_ewma,cum_garch,cum_bench
2017-12-26,2680.5,-0.0010589429458703716,0.0039448980394650056,0.005374244729239214,1.59684935338441,1.1721475669342794,1.59684935338441,1.1721475669342794,-0.0010583824636460903,1.5488300821191332,1.1316254054360042,-0.0016392545980824247,-0.001197692484529864,0.036351528290369695,0.04547791879955976,2.1810916974221814e-05,2.7286751279735853e-05,-0.0016610655150566464,-0.0012249792358095997,1.792865695747832,1.6768911633815093,2.365863776379323
2017-12-27,2682.62,0.0007905846262701684,0.0038335060869946285,0.005244079588513296,1.6432497407159972,1.201241853248267,1.6432497407159972,1.201241853248267,0.00079089722066783,1.59684935338441,1.1721475669342794,0.0012629437154169513,0.0009270482529008808,0.04801927126527672,0.040522161498275144,2.881156275916603e-05,2.4313296898965085e-05,0.0012341321526577853,0.0009027349560019157,1.7950783289483516,1.6784049516521047,2.36773493146454
2017-12-28,2687.54,0.0018323481522244368,0.003721763590955377,0.005082036914902982,1.6925867883698817,1.2395439051247776,1.6925867883698817,1.2395439051247776,0.0018340279279212002,1.6432497407159972,1.201241853248267,0.0030137659170224097,0.0022031111070451416,0.046400387331587245,0.029094286313987583,2.7840232398952344e-05,1.7456571788392547e-05,0.0029859256846234573,0.002185654535256749,1.8004382994366694,1.6820733650466806,2.3720774234547606
2017-12-29,2673.61,-0.005196657936668189,0.003636190693349431,0.004966383651788317,1.732419560670648,1.2684094353481534,1.732419560670648,1.2684094353481534,-0.005183178668968558,1.6925867883698817,1.2395439051247776,-0.00877297973685677,-0.006424777528292733,0.04933704765388458,0.0383020518765107,2.9602228592330746e-05,2.2981231125906417e-05,-0.008802581965449101,-0.00644775875941864,1.7845897937321442,1.671227761773216,2.359782522352368
2018-01-02,2695.81,0.008269096661866973,0.0037481842291356418,0.005429281953534307,1.6806558851937246,1.1602653789948016,1.6806558851937246,1.1602653789948016,0.008303380074131896,1.732419560670648,1.2684094353481534,0.014384938060108992,0.010532085631310747,0.03983277230076632,0.02886553022337579,2.389966338045979e-05,1.7319318134025472e-05,0.014361038396728533,0.01051476631317672,1.8102183562823413,1.688800331144355,2.3793766935277536
2018-01-03,2713.06,0.006378433382130943,0.004160364105556947,0.006055826292515336,1.514148214833668,1.0402226846025682,1.514148214833668,1.0402226846025682,0.00639881890786076,1.6806558851937246,1.1602653789948016,0.010754212655785068,0.007424328045248168,0.05176367547692351,0.10814405635335178,3.10582052861541e-05,6.488643381201107e-05,0.010723154450498913,0.007359441611436157,1.829629607305885,1.701228958574786,2.3946018941032223
2018-01-04,2723.99,0.004020568037294825,0.004325641740363526,0.006193401505021171,1.4562944093834544,1.0171160191019437,1.4562944093834544,1.0171160191019437,0.004028661363921104,1.514148214833668,1.0402226846025682,0.00609999041235051,0.004190704939332655,0.16650767036005654,0.12004269439223347,9.990460221603391e-05,7.202561663534008e-05,0.0060000858101344765,0.004118679322697315,1.8406075419504833,1.7082357751096418,2.404248934235968
2018-01-05,2743.15,0.007009177903581761,0.004307946601174124,0.006022332635823521,1.4622762226834998,1.0460079614359779,1.4622762226834998,1.0460079614359779,0.007033799683552555,1.4562944093834544,1.0171160191019437,0.010243283155880698,0.007154190333295486,0.05785380545021357,0.023106665500624457,3.471228327012814e-05,1.3863999300374673e-05,0.010208570872610569,0.007140326333995112,1.859397514491146,1.7204331359993297,2.4211599396287786
2018-01-08,2747.71,0.0016609423836402202,0.004515818217831312,0.006266276797929679,1.394964894426677,1.0052872042882606,1.394964894426677,1.0052872042882606,0.0016623225124401397,1.4622762226834998,1.0460079614359779,0.0024307746843727127,0.0017388025824866436,0.005981813300045324,0.028891942334034137,3.5890879800271945e-06,1.733516540042048e-05,0.0024271855963926853,0.0017214674170862232,1.8639106173562874,1.723394805586228,2.4251846883026418
2018-01-09,2751.29,0.0013020551030292105,0.004397110540117644,0.005949302579246679,1.4326244077817931,1.0588481254024187,1.4326244077817931,1.0588481254024187,0.0013029031448006378,1.394964894426677,1.0052872042882606,0.0018175041478350072,0.001309791859895016,0.06731132825682273,0.04072075714771728,4.0386796954093636e-05,2.4432454288630364e-05,0.0017771173508809137,0.0012853594056063855,1.8672230052548824,1.7256099873091615,2.4283444690597538
2018-01-10,2748.23,-0.001112824506788398,0.004275070418761815,0.0056749356982044195,1.4735214315631349,1.1100403984278249,1.4735214315631349,1.1100403984278249,-0.0011122055472160275,1.4326244077817931,1.0588481254024187,-0.0015933728134119864,-0.001177656758731862,0.03765951335511608,0.05356092111415811,2.2595708013069647e-05,3.2136552668494864e-05,-0.001615968521425056,-0.001209793311400357,1.8642056316559097,1.7235223558884292,2.425643650870714
2018-01-11,2767.56,0.007008997490407507,0.0041537881702398485,0.005495423190386341,1.5165452895792177,1.1463007788931094,1.5165452895792177,1.1463007788931094,0.007033618001404562,1.4735214315631349,1.1100403984278249,0.010364186866497887,0.0078076001286682415,0.040897023781341746,0.05119227302540619,2.4538214268805045e-05,3.071536381524371e-05,0.010339648652229081,0.007776884764852998,1.8834808629027386,1.7369259906398213,2.4427047017184713
2018-01-12,2786.24,0.006726951075669084,0.004377931194372904,0.005864828144925387,1.4389006139666956,1.0740993133682457,1.4389006139666956,1.0740993133682457,0.006749627831013516,1.5165452895792177,1.1463007788931094,0.01023611629353634,0.007737103639929402,0.04302385801608288,0.03626038046528457,2.5814314809649727e-05,2.175622827917074e-05,0.01021030197872669,0.007715347411650231,1.9027117712841284,1.7503269780859323,2.4591920493561377
2018-01-16,2776.42,-0.003530688627795424,0.004553176572083526,0.006098860022486795,1.383519348252405,1.0328828437217603,1.383519348252405,1.0328828437217603,-0.0035244630756861017,1.4389006139666956,1.0740993133682457,-0.00507135208350768,-0.0037856233695861773,0.0776446756125222,0.07220146552486373,4.658680536751331e-05,4.3320879314918234e-05,-0.005117938888875194,-0.0038289442489010954,1.8929738087155525,1.7436250736694936,2.450524717782161
2018-01-17,2802.56,0.00937095716052361,0.004498386112147634,0.0060574254871301305,1.4003706499261879,1.039948059925973,1.4003706499261879,1.039948059925973,0.009415002053003496,1.383519348252405,1.0328828437217603,0.013025837504166454,0.009724594094152463,0.05538126571429047,0.0412164696464854,3.322875942857428e-05,2.4729881787891236e-05,0.01299260874473788,0.009699864212364571,1.91756847677623,1.7605380001213617,2.4735964130310157
2018-01-18,2798.03,-0.0016176870607860264,0.004928512883556974,0.006737291120683524,1.278155912811727,0.9350060388733834,1.278155912811727,0.9350060388733834,-0.001616379310344751,1.4003706499261879,1.039948059925973,-0.0022635301453547223,-0.001680950527897506,0.016851301673782793,0.007065216204212632,1.0110781004269674e-05,4.2391297225275785e-06,-0.002273640926358992,-0.0016851896576200334,1.9132086146083358,1.7575711596917103,2.4695981429668494
2018-01-19,2810.3,0.004375641082824612,0.004794772108701509,0.006414048149101878,1.3138075680500043,0.9821266908277247,1.3138075680500043,0.9821266908277247,0.004385228178396927,1.278155912811727,0.9350060388733834,0.005605005325246631,0.004100214828638853,0.12221473711446085,0.10494202105258954,7.33288422686765e-05,6.296521263155371e-05,0.005531676482977955,0.0040372496160072996,1.9237918657087958,1.764666913181281,2.4804278943327045
2018-01-22,2832.97,0.008034392098314767,0.004770662772934297,0.006237089388145756,1.3204471125534067,1.009991598879408,1.3204471125534067,1.009991598879408,0.008066754439027823,1.3138075680500043,0.9821266908277247,0.010598163031595722,0.007922574842922255,0.03565165523827729,0.04712065195434134,2.139099314296637e-05,2.8272391172604802e-05,0.010576772038452755,0.00789430245174965,1.9441393737218275,1.7785977275205296,2.5004368970600015
2018-01-23,2839.13,0.002172035902672236,0.005026604945571638,0.006607809894605845,1.253213242675218,0.9533276507590688,1.253213242675218,0.9533276507590688,0.002174396481431362,1.3204471125534067,1.009991598879408,0.002871175555452329,0.0021961221788786203,0.006639544503402428,0.02786490805168318,3.9837267020414565e-06,1.6718944831009907e-05,0.002867191828750288,0.00217940323404761,1.9497135942481147,1.7824740091599576,2.5058738382510097
2018-01-24,2837.54,-0.0005601875894072049,0.004902429626202131,0.006254053957847857,1.2849563101974024,1.0072519242630376,1.2849563101974024,1.0072519242630376,-0.0005600307136341964,1.253213242675218,0.9533276507590688,-0.0007018379066312277,-0.0005338927645818132,0.06723386987818869,0.05666394812033915,4.034032192691321e-05,3.399836887220348e-05,-0.000742178228558141,-0.0005678911334540167,1.94826655926654,1.7814617579745433,2.504470471937097
2018-01-25,2839.25,0.0006024531651585847,0.004755062131412381,0.005953646154546521,1.3247793003318817,1.0580756262574584,1.3247793003318817,1.0580756262574584,0.0006026346765155566,1.2849563101974024,1.0072519242630376,0.0007743592303324347,0.0006070049375479275,0.031743067522184365,0.05392427350396878,1.904584051331062e-05,3.2354564102381264e-05,0.0007553133898191241,0.0005746503734455462,1.9497381110856906,1.7824854756390425,2.5059797526897953
2018-01-26,2872.87,0.011771597314994501,0.00461256500335216,0.005675236814720094,1.365706039678369,1.1099815019433354,1.365706039678369,1.1099815019433354,0.011841155234656897,1.3247793003318817,1.0580756262574584,0.015686917346889963,0.012528837740521378,0.03982299013447932,0.05082370199442088,2.3893794080687588e-05,3.0494221196652523e-05,0.015663023552809276,0.012498343519324726,1.9802769050414355,1.804763591431786,2.535653447956302
2018-01-29,2853.53,-0.006754705760662041,0.00532103756388952,0.007040200416601806,1.1838683354233719,0.8947767834325014,1.1838683354233719,0.8947767834325014,-0.006731944014173874,1.365706039678369,1.1099815019433354,-0.009193856598933903,-0.007472333327851163,0.04092673934648716,0.05190587568587701,2.4556043607892294e-05,3.1143525411526207e-05,-0.009218412642541795,-0.007503476853262689,1.962021895384268,1.7912215895978665,2.5185835709053133
2018-01-30,2822.43,-0.010958608318405548,0.005417766819062184,0.007276218990810358,1.1627314526204635,0.8657529262716088,1.1627314526204635,0.8657529262716088,-0.010898781509218525,1.1838683354233719,0.8947767834325014,-0.01290272232346156,-0.009751976662152176,0.181837704254997,0.215204718510834,0.0001091026225529982,0.0001291228311065004,-0.013011824946014558,-0.009881099493258676,1.9364924099412801,1.773522350856577,2.491134078853309
2018-01-31,2823.81,0.0004888208887610065,0.005898858469565188,0.008310848999047193,1.0679028690022898,0.7579740510517425,1.0679028690022898,0.7579740510517425,0.0004889403811609849,1.1627314526204635,0.8657529262716088,0.0005685063596321151,0.0004233015657624785,0.021136882802908374,0.02902385716089262,1.2682129681745023e-05,1.741431429653557e-05,0.0005558242299503701,0.0004058872514659429,1.9375687593438404,1.7742422009689793,2.4923520948993465
2018-02-01,2821.98,-0.0006482706810167338,0.005720408737232038,0.0076940052729470125,1.1012163942913011,0.8187423403044116,1.1012163942913011,0.8187423403044116,-0.0006480605989779287,1.0679028690022898,0.7579740510517425,-0.0006920657729358724,-0.0004912131175343193,0.0948285836181737,0.10777887521986629,5.6897150170904216e-05,6.466732513191977e-05,-0.0007489629231067766,-0.0005558804426662391,1.9361175921821219,1.7732559344289076,2.490736899707862
2018-02-02,2762.13,-0.021436645011316622,0.005548414804815206,0.007183480332260946,1.1353527277773399,0.8769297878072465,1.1353527277773399,0.8769297878072465,-0.021208513171602883,1.1012163942913011,0.8187423403044116,-0.023355162403112095,-0.017364307708495084,0.033313525289011325,0.06076828925266908,1.9988115173406794e-05,3.646097355160145e-05,-0.023375150518285502,-0.017400768682046687,1.8908605520437642,1.7423999180998437,2.4379120733634103
2018-02-05,2648.94,-0.04184256124518214,0.0075172865713625265,0.011264249443440162,0.8379895888877011,0.5592390256552457,0.8379895888877011,0.5592390256552457,-0.040979244278871785,1.1353527277773399,0.8769297878072465,-0.046525896774271026,-0.03593591998997236,0.03413633348603873,0.05818744750283489,2.0481800091623236e-05,3.491246850170093e-05,-0.04654637857436265,-0.03597083245847406,1.802847840957007,1.6797243425702153,2.3380082789786405
2018-02-06,2695.14,0.017290591086863923,0.012576446932486033,0.020155396281087493,0.5008893145499794,0.3125420009428479,0.5008893145499794,0.3125420009428479,0.017440938639606607,0.8379895888877011,0.5592390256552457,0.014615325000419562,0.009753653531326525,0.2973631388896387,0.31769076215200076,0.00017841788333378323,0.00019061445729120043,0.014436907117085779,0.009563039074035325,1.828875387783142,1.6957876120918225,2.378785337911199
2018-02-07,2681.66,-0.0050141453066676256,0.01290793820898161,0.019359405183264518,0.48802587845546563,0.32539263597482443,0.48802587845546563,0.32539263597482443,-0.0050015954644285765,0.5008893145499794,0.3125420009428479,-0.0025052457238339157,-0.0015632086543591799,0.3371002743377217,0.24669702471239785,0.00020226016460263302,0.0001480182148274387,-0.0027075058884365485,-0.0017112268691866187,1.8239236969015025,1.6928857347655772,2.366887615954253
2018-02-08,2581.0,-0.038259085020510716,0.012574835023484672,0.01760853145757555,0.5009535211970886,0.35774748727140365,0.5009535211970886,0.35774748727140365,-0.037536451302551344,0.48802587845546563,0.32539263597482443,-0.018318759621028427,-0.012214084834477813,0.012863436094513792,0.012850635031976532,7.718061656708274e-06,7.710381019185918e-06,-0.018326477682685135,-0.012221795215497,1.7904975999753165,1.6721956319920361,2.2780430542193746
2018-02-09,2619.55,0.0148256265596341,0.015377397130600011,0.022467728919270145,0.40965371642459,0.2803758184070059,0.40965371642459,0.2803758184070059,0.014936071290197583,0.5009535211970886,0.35774748727140365,0.007482277505675221,0.005343341973774738,0.012927642741622947,0.03235485129657922,7.756585644973768e-06,1.9412910777947533e-05,0.007474520920030247,0.00532392906299679,1.803880711743596,1.6810982829162147,2.3120680676793346
2018-02-12,2656.0,0.013818684318076369,0.015344850410955398,0.021009898533190238,0.4105225997504467,0.29983047626506504,0.4105225997504467,0.29983047626506504,0.013914603653299107,0.40965371642459,0.2803758184070059,0.005700169099149156,0.003901318387102851,0.0912998047724986,0.07737166886439778,5.477988286349916e-05,4.6423001318638665e-05,0.005645389216285657,0.0038548953857842124,1.814064320461139,1.6875787409300782,2.3442395784605417
2018-02-13,2662.94,0.002609543983683735,0.015257585990695944,0.019648094207127507,0.4128705476297817,0.32061164900166034,0.4128705476297817,0.32061164900166034,0.0026129518072288693,0.4105225997504467,0.29983047626506504,0.0010726757689262234,0.0007834425848190943,0.0008688833258567175,0.019454657858059166,5.213299955140305e-07,1.1672794714835498e-05,0.0010721544389307093,0.0007717697901042588,1.8160092775748273,1.68888116322075,2.3503649635036576
2018-02-14,2698.63,0.013313461230303598,0.014806582240201115,0.017722192242095834,0.42544645221256383,0.3554530837626299,0.42544645221256383,0.3554530837626299,0.013402479965752168,0.4128705476297817,0.32061164900166034,0.005533489243057276,0.0042969912025315185,0.0023479478793350106,0.0207811727365953,1.4087687276010062e-06,1.2468703641957178e-05,0.0055320804743296745,0.004284522498889561,1.8260555870405006,1.6961172125625203,2.381865682839221
2018-02-15,2731.2,0.011996836229864197,0.014721266248986075,0.016784917608998248,0.4279120951243573,0.3753016863252318,0.4279120951243573,0.3753016863252318,0.0120690869070601,0.42544645221256383,0.3554530837626299,0.005134750206053825,0.004289994159313693,0.012575904582782127,0.03484143476096957,7.5455427496692754e-06,2.090486085658174e-05,0.005127204663304155,0.004269089298457112,1.8354181477618274,1.7033580884036,2.4106126267663517
2018-02-16,2732.22,0.0003733924947562478,0.014572171559060623,0.015830714991914067,0.4322902635311277,0.3979231441349743,0.4322902635311277,0.3979231441349743,0.0003734622144111466,0.4279120951243573,0.3753016863252318,0.00015980899861845567,0.0001401609988472586,0.002465642911793464,0.019848602562601902,1.4793857470760784e-06,1.190916153756114e-05,0.0001583296128713796,0.00012825183730969748,1.8357087488066195,1.7035765472080342,2.4115128994960315
2018-02-20,2716.26,-0.005858531424820395,0.01412854055545731,0.01431366236669783,0.4458640196247235,0.44009756008660117,0.4458640196247235,0.44009756008660117,-0.005841403693699454,0.4322902635311277,0.3979231441349743,-0.0025251819421410397,-0.002324429723958539,0.004378168406770411,0.022621457809742507,2.626901044062246e-06,1.3572874685845504e-05,-0.002527808843185102,-0.0023380025986443845,1.8310684279978737,1.6995935808136722,2.3974262791375116
2018-02-21,2701.33,-0.005511689809002755,0.013773091960809175,0.013246369986214195,0.4573706398978423,0.4755572953226477,0.4573706398978423,0.4755572953226477,-0.00549652831466807,0.4458640196247235,0.44009756008660117,-0.0024507042083590125,-0.0024190087002323355,0.01357375609359579,0.042174415951626854,8.144253656157473e-06,2.530464957097611e-05,-0.00245884846201517,-0.002444313349803312,1.8265661082098466,1.6954392415348494,2.384248757711903
2018-02-22,2703.96,0.0009731208529212048,0.013421583435060553,0.01229312953121139,0.4693490834346328,0.5124332146255652,0.4693490834346328,0.5124332146255652,0.0009735944886408721,0.4573706398978423,0.4755572953226477,0.0004452935342706882,0.0004629999617590893,0.011506620273118828,0.03545973523604651,6.9039721638712964e-06,2.1275841141627903e-05,0.0004383895621068169,0.00044172412061746144,1.8273668557261837,1.6961881579428766,2.38657004916196
2018-02-23,2747.3,0.01590124602558474,0.01301489091931614,0.011181527813614303,0.4840154191486777,0.5633763103300735,0.4840154191486777,0.5633763103300735,0.016028343614550522,0.4693490834346328,0.5124332146255652,0.0075228883844646365,0.008213455643527276,0.01197844353679045,0.03687591930291756,7.1870661220742694e-06,2.2125551581750532e-05,0.007515701318342562,0.008191330091945526,1.8411007992128607,1.710082195042636,2.4248228139701227
2018-02-26,2779.6,0.011688421260557077,0.013205874450908822,0.011911020104929136,0.47701558173253705,0.5288722399922939,0.47701558173253705,0.5288722399922939,0.011756997779638123,0.4840154191486777,0.5633763103300735,0.005690568208241619,0.006623614029651392,0.014666335714044909,0.05094309570450828,8.799801428426945e-06,3.056585742270496e-05,0.005681768406813193,0.006593048172228688,1.8515615075675866,1.7213568493330227,2.4533314504099852
2018-02-27,2744.28,-0.012788286983879777,0.013119777601248847,0.011715726071210998,0.4801459350109328,0.5376882188263711,0.4801459350109328,0.5376882188263711,-0.012706864297021059,0.47701558173253705,0.5288722399922939,-0.006061372264639906,-0.006720307784043633,0.006999837416140631,0.03450407033777958,4.199902449684378e-06,2.0702442202667745e-05,-0.00606557216708959,-0.006741010226246301,1.8403307276216303,1.7097531652086497,2.422157300594012
2018-02-28,2713.83,-0.011157824195769547,0.013100124712642288,0.012016245930889442,0.48086625293023894,0.5242409251373268,0.48086625293023894,0.5242409251373268,-0.011095806550352139,0.4801459350109328,0.5376882188263711,-0.00532760641081926,-0.005966084460500822,0.0031303532783957255,0.008815978834077143,1.8782119670374352e-06,5.289587300446285e-06,-0.005329484622786297,-0.005971374047801269,1.8305227133079298,1.6995435895297768,2.3952815117520974
